Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,CANEST
Data File Name,6163105_Phaeophytin_a_DATA.csv
Location,data-warehouse/csv/dwer/canest
Station Status,Active
Lat,-32.022599878
Long,115.926699910
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,6163105
Site Description,6163105
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Variable ID,var00138
Data Classification,WQ Grab
Sampling Rate (min),7030.1258
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Phaeophytin a (mg/L),Decimal
QC,String
