Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,CANEST
Data File Name,6163346_Nitrate_DATA.csv
Location,data-warehouse/csv/dwer/canest
Station Status,Inactive
Lat,-32.022422557
Long,115.915559104
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,6163346
Site Description,6163346
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Variable ID,var00026
Data Classification,WQ Grab
Sampling Rate (min),30186.9737
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Variable,Nitrate (mg/L)
QC,String
