Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,SWANCATCH
Data File Name,616099_Mean_Stage_Height_DATA.csv
Location,data-warehouse/csv/dwer/swancatch
Station Status,Active
Lat,-31.817711537
Long,116.014050910
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,616099
Site Description,616099
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Variable ID,var00150
Data Classification,WQ Grab
Sampling Rate (min),1440.0000
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Mean Stage Height (m),Decimal
QC,String
