Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,SWANEST
Data File Name,6163833_O2_Saturation_DATA.csv
Location,data-warehouse/csv/dwer/swanest
Station Status,Active
Lat,-31.861400038
Long,116.002699988
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,6163833
Site Description,6163833
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Variable ID,var00085
Data Classification,WQ Grab
Sampling Rate (min),1704.8016
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Variable,O2 Saturation (%)
QC,String
