Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,SWANEST
Data File Name,6142973_Total_Nitrogen_DATA.csv
Location,data-warehouse/csv/dwer/swanest
Station Status,Active
Lat,   NaN
Long,   NaN
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,6142973
Site Description,6142973
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Data Classification,WQ Grab
Sampling Rate (min),43602.2222
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Total Nitrogen (mg/L),Decimal
QC,String
