Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,SWANEST
Data File Name,6162045_Wind_Direction_DATA.csv
Location,data-warehouse/csv/dwer/swanest
Station Status,Active
Lat,-31.904372594
Long,115.963212543
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,6162045
Site Description,6162045
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Variable ID,var00129
Data Classification,WQ Grab
Sampling Rate (min),12530.5129
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Wind Direction (ø),Decimal
QC,String
