Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,SWANEST
Data File Name,6163119_Chlorophyll_sample_volume_DATA.csv
Location,data-warehouse/csv/dwer/swanest
Station Status,Active
Lat,-32.033899909
Long,115.949900980
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,6163119
Site Description,6163119
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Data Classification,WQ Grab
Sampling Rate (min),6017.7447
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Chlorophyll sample volume (mL),Decimal
QC,String
