Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,SWANEST
Data File Name,616099_Max_Discharge_DATA.csv
Location,data-warehouse/csv/dwer/swanest
Station Status,Active
Lat,-31.817711537
Long,116.014050910
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,616099
Site Description,616099
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Data Classification,WQ Grab
Sampling Rate (min),1561.8708
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Max Discharge (m/s),Decimal
QC,String
