Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,SWANEST
Data File Name,6163132_Bottom_Depth_DATA.csv
Location,data-warehouse/csv/dwer/swanest
Station Status,Inactive
Lat,-32.026048697
Long,115.937827906
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,6163132
Site Description,6163132
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Data Classification,WQ Grab
Sampling Rate (min),10345.5000
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Bottom Depth (m),Decimal
QC,String
