Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,SWANEST
Data File Name,6142830_Chlorophyll_b_DATA.csv
Location,data-warehouse/csv/dwer/swanest
Station Status,Active
Lat,-32.140023962
Long,115.762557981
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,6142830
Site Description,6142830
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Data Classification,WQ Grab
Sampling Rate (min),65980.3636
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Chlorophyll-b (\mug/L),Decimal
QC,String
