Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,SWANEST
Data File Name,6160930_Conductivity_DATA.csv
Location,data-warehouse/csv/dwer/swanest
Station Status,Active
Lat,-31.887653828
Long,115.979641054
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,6160930
Site Description,6160930
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Data Classification,WQ Grab
Sampling Rate (min),1609.1003
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Conductivity (\muS/cm),Decimal
QC,String
