Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,SWANEST
Data File Name,6141432_Temperature_DATA.csv
Location,data-warehouse/csv/dwer/swanest
Station Status,Active
Lat,-32.274499976
Long,115.702500010
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,6141432
Site Description,6141432
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Data Classification,WQ Grab
Sampling Rate (min),1899.9792
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Temperature (^{\circ}C),Decimal
QC,String
