Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,SWANEST
Data File Name,6142988_Bottom_Depth_DATA.csv
Location,data-warehouse/csv/dwer/swanest
Station Status,Active
Lat,-32.215296932
Long,115.696612266
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,6142988
Site Description,6142988
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Data Classification,WQ Grab
Sampling Rate (min),44639.0000
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Bottom Depth (m),Decimal
QC,String
