Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,SWANEST
Data File Name,6161879_O2_Saturation_DATA.csv
Location,data-warehouse/csv/dwer/swanest
Station Status,Active
Lat,-31.898440277
Long,115.959250125
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,6161879
Site Description,6161879
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Variable ID,var00085
Data Classification,WQ Grab
Sampling Rate (min),1048.9175
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Variable,O2 Saturation (%)
QC,String
