Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,SWANEST
Data File Name,6161086_Temperature_DATA.csv
Location,data-warehouse/csv/dwer/swanest
Station Status,Active
Lat,-31.864403994
Long,116.009082729
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,6161086
Site Description,6161086
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Variable ID,var00007
Data Classification,WQ Grab
Sampling Rate (min),1407.8299
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Variable,Temperature (^{\circ}C)
QC,String
