Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,SWANEST
Data File Name,6162300_Bottom_Depth_DATA.csv
Location,data-warehouse/csv/dwer/swanest
Station Status,Active
Lat,-31.900481015
Long,115.961691096
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,6162300
Site Description,6162300
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Variable ID,var00179
Data Classification,WQ Grab
Sampling Rate (min),10469.8505
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Bottom Depth (m),Decimal
QC,String
