Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,SWANEST
Data File Name,C:\Users\00065525\Github\csiem-data\ingestion\dwer\swanest/616084_Min_Stage_Height_CTF_DATA.csv
Location,ingestion/dwer/swanest
Station Status,Active
Lat,-31.877702540
Long,115.959525641
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,616084
Site Description,616084
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Sampling Rate (min),1440.0000
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Min Stage Height CTF (m),Decimal
QC,String
