Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,SWANEST
Data File Name,C:\Users\00065525\Github\csiem-data\ingestion\dwer\swanest/6161854_Dissolved_Organic_Nitrogen_DATA.csv
Location,ingestion/dwer/swanest
Station Status,Active
Lat,-31.887859159
Long,115.989545666
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,6161854
Site Description,6161854
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Sampling Rate (min),9661.9125
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Dissolved Organic Nitrogen (mg/L),Decimal
QC,String
