Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,SWANEST
Data File Name,C:\Users\00065525\Github\csiem-data\ingestion\dwer\swanest/6160121_Bottom_Depth_DATA.csv
Location,ingestion/dwer/swanest
Station Status,Inactive
Lat,-31.891316425
Long,115.975159240
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,6160121
Site Description,6160121
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Sampling Rate (min),10980.9464
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Bottom Depth (m),Decimal
QC,String
