Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,SWANEST
Data File Name,C:\Users\00065525\Github\csiem-data\ingestion\dwer\swanest/6162995_Ammonium_DATA.csv
Location,ingestion/dwer/swanest
Station Status,Active
Lat,-32.022513483
Long,115.915642743
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,6162995
Site Description,6162995
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Sampling Rate (min),12464.8449
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Ammonium (mg/L),Decimal
QC,String
