Agency Name,Department of Water and Environmental Regulation
Agency Code,DWER
Program,Estuary
Project,SWANEST
Data File Name,C:\Users\00065525\Github\csiem-data\ingestion\dwer\swanest/6161869_Chlorophyll_sample_volume_DATA.csv
Location,ingestion/dwer/swanest
Station Status,Active
Lat,-31.994891915
Long,115.835348561
Time Zone,GMT +8
Vertical Datum,mAHD
National Station ID,6161869
Site Description,6161869
Bad or Unavailable Data Value,NaN
Contact Email,wir@water.wa.gov.au
Sampling Rate (min),8671.5311
Date,dd-mm-yyyy HH:MM:SS
Depth,Decimal
Chlorophyll sample volume (mL),Decimal
QC,String
